t,v,w,x,y,theta
1009.5,0.142,0,2.97244203484628,1.97283458878979,1.25980957029643
1010,0.142,0,3.02095824749565,1.91395318460059,1.26151708123097
1010.5,0.142,0,3.06842677743154,1.85490561059652,1.26029817884453
1011,0.142,0,3.1158644919853,1.79642594499161,1.2611335081471
1011.5,0.142,0,3.16398141714548,1.73842251446025,1.26292150396116
1012,0.142,0,3.21070493448533,1.67983858719073,1.24964750528541
1012.5,0.142,0,3.25813101400005,1.62150747439012,1.24830511938519
1013,0.142,0,3.30584932410027,1.56246710491381,1.24865928101179
1013.5,0.142,0,3.35310499240268,1.50332670296733,1.2494116287296
1014,0.142,0,3.40153180604476,1.44429839903539,1.25645886112804
1014.5,0.142,0,3.44936319687728,1.38491500987335,1.25847531579594
1015,0.142,0,3.49712898542424,1.32631049574664,1.26090673609822
1015.5,0.142,0,3.54481441710088,1.26776999825526,1.26265340453923
1016,0.142,0,3.59133922234005,1.208447408561,1.25216343697371
1016.5,0.142,0,3.6378863651837,1.149370299851,1.24510283760328
1017,0.142,0,3.68548668034632,1.09026039896027,1.23857193146373
1017.5,0.142,0,3.73176923387458,1.03178021470482,1.23928327683742
1018,0.165,-1.003,3.7803895272462,0.973524563980171,1.24916062117948
1018.5,0.165,-1.003,3.78529914227558,0.912447744430514,1.03947205183546
1019,0.165,-1.003,3.75396278651053,0.855844861634437,0.737145840669481
1019.5,0.165,-1.003,3.71113629982148,0.814961257983803,0.455882829002807
1020,0.142,0,3.66390341816286,0.769346316519141,0.247027826084475
1020.5,0.142,0,3.67238301474268,0.678692630916507,0.444235443315588
1021,0.142,0,3.68546098259349,0.595064507951865,0.566576445515668
1021.5,0.142,0,3.6797429144442,0.519971536402922,0.547187059717988
1022,0.142,0,3.67771358523685,0.445372571587258,0.546456138629633
1022.5,0.142,0,3.67416975031862,0.372627278982724,0.534592164190855
1023,0.142,0,3.67191528076417,0.298175195178144,0.532941731423204
1023.5,0.142,0,3.66858017295545,0.221968375582817,0.535814745459081
1024,0.142,0,3.66539152217842,0.146577634867012,0.536724433297447
1024.5,0.142,0,3.66269266474848,0.0696492874373813,0.548145651894039
1025,0.165,-1.003,3.65342982803553,-0.000875325250956031,0.504378723167772
1025.5,0.165,-1.003,3.60424119503061,-0.0381467649659188,0.237381007837254
1026,0.165,-1.003,3.54470907421203,-0.0586826404561071,-0.0189915737712916
1026.5,0.165,-1.003,3.48053948704629,-0.0502713464531253,-0.367008237614698
1027,0.142,0,3.42171234964632,-0.0293624116100336,-0.670957504461922
1027.5,0.165,0.902,3.35357540858953,-0.0364149988328079,-0.737369041264577
1028,0.142,0,3.28626471132738,-0.0993822744999996,-0.517901443771414
1028.5,0.142,0,3.22190932432647,-0.143963205472748,-0.471820692631708
1029,0.142,0,3.15600131602434,-0.180027997098638,-0.480892490976071
1029.5,0.142,0,3.0909279680666,-0.218459962721678,-0.477602735081005
1030,0.142,0,3.02409816819807,-0.256593126866164,-0.474514881050283
1030.5,0.142,0,2.95801510373294,-0.294864488547031,-0.472757459492113
1031,0.142,0,2.89138798094059,-0.332848112526183,-0.47209249978139
1031.5,0.142,0,2.82514161093369,-0.371438498186111,-0.467026236871044
1032,0.142,0,2.75887965856911,-0.408449260694171,-0.470946211473279
1032.5,0.142,0,2.69257053698271,-0.447535969539588,-0.464608644617458
1033,0.142,0,2.62798455741069,-0.482818134162176,-0.47579866978729
1033.5,0.142,0,2.56168968463843,-0.523372543200351,-0.461695904863207
1034,0.142,0,2.49813808475957,-0.544971264854174,-0.540994348838456
1034.5,0.142,0,2.43175046558811,-0.558119442986898,-0.627429367857546
1035,0.142,0,2.36156855927122,-0.586813989522223,-0.624425260967755
1035.5,0.165,-1.003,2.29131480992306,-0.611741213524471,-0.649990415343987
1036,0.142,0,2.23418432312201,-0.594152585870293,-0.861623489959461
1036.5,0.142,0,2.16573260490916,-0.589364120545009,-0.929197000405608
1037,0.142,0,2.08882051766761,-0.599283512867838,-0.91271321782741
1037.5,0.142,0,2.01439994064242,-0.603880215465637,-0.921523731546007
1038,0.142,0,1.93830448342111,-0.611685647767816,-0.913071157461259
1038.5,0.142,0,1.86279226976032,-0.618516464854172,-0.912541511166882
1039,0.142,0,1.78651363859971,-0.626282478045576,-0.906109953162181
1039.5,0.142,0,1.71106306130164,-0.632997918809629,-0.90738780212423
1040,0.142,0,1.63620062312431,-0.640537228430792,-0.905233463016362
1040.5,0.142,0,1.56163728016945,-0.647192791539165,-0.907712968774122
1041,0.142,0,1.48507092412997,-0.655569149844382,-0.893132546691206
1041.5,0.142,0,1.4102197304815,-0.660498157862771,-0.905395223719408
1042,0.142,0,1.33234132348287,-0.669626148995317,-0.875750817376657
1042.5,0.165,0.902,1.25982221637652,-0.673895220658974,-0.918578219878725
1043,0.165,0.902,1.17766450495386,-0.716945330968703,-0.668552913830215
1043.5,0.165,0.902,1.1287527753365,-0.788266601991273,-0.521161026204558
1044,0.142,0,1.07746672806713,-0.873722635634213,-0.218363030125229
1044.5,0.142,0,1.04384944907449,-0.946037173488409,-0.224282668840655
1045,0.142,0,0.960484145856555,-0.993374834120282,-0.0444565142580196
1045.5,0.142,0,0.993374992853313,-0.982515763845399,-1.61359020703541
1046,0.142,0,1.06789402088093,-1.05346214986819,-2.45357943317463
1046.5,0.142,0,0.987697294043572,-1.10998848445138,-2.20931532994048
1047,0.142,0,0.954790070167191,-1.16797174165685,-2.3363979785359
1047.5,0.142,0,0.894552574600361,-1.22564085634384,-2.25353540166382
1048,0.142,0,0.852195829877903,-1.28352882881327,-2.30559682547639
1048.5,0.142,0,0.79863442055768,-1.34116427608298,-2.2726931170212
1049,0.165,-1.003,0.752174362161228,-1.39853736347323,-2.31649666427646
1049.5,0.165,-1.003,0.700973336684641,-1.44377619231678,-2.54740177218647
1050,0.165,-1.003,0.641632851068117,-1.47079449502204,-2.84374140395313
1050.5,0.165,-1.003,0.576799601263132,-1.48289248850475,3.1355241270776
1051,0.165,-1.003,0.510621100252632,-1.47451105493624,2.83505164328457
1051.5,0.165,-1.003,0.449610351490058,-1.44861369139065,2.53164330483457
1052,0.165,-1.003,0.400377732938684,-1.40279200506512,2.23401407439254
1052.5,0.165,-1.003,0.3679687365669,-1.34783253144166,1.95690507592469
1053,0.165,-1.003,0.3512252595226,-1.28410473956681,1.65461714397789
1053.5,0.165,-1.003,0.351343406243723,-1.21255897530597,1.34516256086968
1054,0.165,-1.003,0.373138954563305,-1.15278735727107,1.05914823994455
1054.5,0.165,-1.003,0.412483972269667,-1.09651846045836,0.759129275051002
1055,0.165,-1.003,0.466796812701261,-1.05690689841298,0.472340765097254
1055.5,0.142,0,0.53300795163151,-1.0369295424524,0.209167565594996
1056,0.142,0,0.604942630799256,-1.0279077088392,0.100306423021433
1056.5,0.142,0,0.679681219890552,-1.01928253089998,0.100567797802618
1057,0.142,0,0.756256622036613,-1.01189989483686,0.0940782193366552
1057.5,0.142,0,0.831303039638358,-1.00456547519122,0.0993892003319665
1058,0.142,0,0.906769234443054,-0.997394414720141,0.0979708729329083
1058.5,0.142,0,0.982276490573937,-0.990378042260104,0.0969313517081947
1059,0.142,0,1.05790702629954,-0.982750992180587,0.096859808304119
1059.5,0.142,0,1.13366588683215,-0.975892596890443,0.0985894135085683
1060,0.142,0,1.20928784221316,-0.968890230653658,0.0997493438510997
1060.5,0.142,0,1.28408609421546,-0.961835775275439,0.102449626841864
1061,0.142,0,1.35903407542943,-0.954579791415941,0.100612741238987
1061.5,0.142,0,1.43478926329643,-0.947196856307747,0.0999669677797961
1062,0.142,0,1.5098359295047,-0.940151405844417,0.103327767032052
1062.5,0.142,0,1.58609565844235,-0.932997514126641,0.102691984321474
1063,0.142,0,1.66153475173303,-0.925034357470649,0.099024206942838
1063.5,0.142,0,1.73667702931547,-0.9164169826886,0.0966055354319586
1064,0.142,0,1.81225413790513,-0.908466921420247,0.094921780955481
1064.5,0.142,0,1.88697429727968,-0.901363743757806,0.103146256541264
1065,0.165,-1.003,1.96264582515177,-0.893371563450709,0.0703509040573476
1065.5,0.165,-1.003,2.02701513855228,-0.894991131451323,-0.186944553541032
1066,0.165,-1.003,2.08685203729436,-0.916933515287737,-0.458100441067053
1066.5,0.165,-1.003,2.14424848151707,-0.953972395193428,-0.788055548543856
1067,0.142,0,2.19112786324036,-1.00894042948138,-0.889482935412698
1067.5,0.142,0,2.23948819513486,-1.06856133902077,-0.894268131658459
1068,0.165,0.902,2.28479296805987,-1.1236251142071,-0.753305472486186
1068.5,0.142,0,2.33542760353556,-1.16362139823284,-0.458722726794306
1069,0.142,0,2.40539245287998,-1.19713705626387,-0.456497646287641
1069.5,0.142,0,2.47292610371808,-1.23127140026736,-0.454222493190052
1070,0.142,0,2.54094157736394,-1.26516970621897,-0.458380977346025
1070.5,0.142,0,2.608193217391,-1.29963964937666,-0.456714493278916
1071,0.142,0,2.6757399613639,-1.33370773688396,-0.458432171305162
1071.5,0.142,0,2.74317044656497,-1.36804253999851,-0.458377542743852
1072,0.142,0,2.81120081536165,-1.40205029458697,-0.456353451242428
1072.5,0.165,-1.003,2.87723663262099,-1.43606816677102,-0.494945034432146
1073,0.165,-1.003,2.9322078138076,-1.47432536630937,-0.795559122601805
1073.5,0.142,0,2.97700905112913,-1.52946908801848,-0.980878614042055
1074,0.142,0,3.01913680029218,-1.59265410870051,-0.968882878128937
1074.5,0.142,0,3.06181754996284,-1.65498855067758,-0.974079105516822
1075,0.142,0,3.10437438685806,-1.71779537454222,-0.969442538869103
1075.5,0.142,0,3.14656258387176,-1.78053880226623,-0.968503903677306
1076,0.142,0,3.18902187840676,-1.84313688832703,-0.966864103675967
1076.5,0.142,0,3.23191524503418,-1.90577557647078,-0.973592600865947
1077,0.142,0,3.27460764707576,-1.96914840548317,-0.969424110961377
1077.5,0.142,0,3.31743064568489,-2.03201936236431,-0.970003489298421
1078,0.142,0,3.35988912267305,-2.09476745373414,-0.970562309290164
1078.5,0.142,0,3.4024088524666,-2.15725765187892,-0.969355318715596
1079,0.142,0,3.44573320807429,-2.22035338447408,-0.96971823357031
1079.5,0.142,0,3.48846291828062,-2.28305969498831,-0.970861725415384
1080,0.142,0,3.53060643960656,-2.3448976738739,-0.97075838083488
1080.5,0.142,0,3.57326490607015,-2.40787133710516,-0.96891520088084
1081,0.142,0,3.61648563586797,-2.47077158401286,-0.970931768417177
1081.5,0.142,0,3.65995894587896,-2.53406198901809,-0.975379468406029
1082,0.142,0,3.70307428025483,-2.5969110559062,-0.977663579156578
1082.5,0.142,0,3.74558400652873,-2.65946798490894,-0.97285905761612
1083,0.142,0,3.78866696349187,-2.72210612308809,-0.97118334912963
1083.5,0.142,0,3.83056951322435,-2.78385999460966,-0.966390569657122
1084,0.165,-1.003,3.87261019990943,-2.84454604992723,-0.991503524847568
1084.5,0.142,0,3.90510201529176,-2.90549127341092,-1.1609809021985
1085,0.142,0,3.932618030421,-2.97578778026403,-1.17308586721454
1085.5,0.142,0,3.96146040100316,-3.04624203733333,-1.18185868615765
1086,0.142,0,3.99016320191392,-3.11596325982832,-1.17180001800484
1086.5,0.165,-1.003,4.01476057781337,-3.18196345805425,-1.3382432090409
1087,0.142,0,4.02120819495104,-3.24903021733831,-1.64266412250595
1087.5,0.142,0,4.01254273140812,-3.32756359253896,-1.68441506186619
1088,0,0,4.00938309160046,-3.38530100594381,-1.70655853766096
1088.5,0,0,4.00765240949439,-3.38537287733219,-1.69969184712357
1089,0,0,4.00619844296207,-3.38486761853028,-1.69066551559844
1089.5,0,0,4.00675319581791,-3.38503710271532,-1.69407085067507
1090,0,0,4.00636728788955,-3.38535955979721,-1.69137010847254
1090.5,0,0,4.00668827210267,-3.3848402768466,-1.6931241219435
1091,0,0,4.00658151731384,-3.38511127426591,-1.69290285912796
1091.5,0,0,4.0068161781831,-3.38476262015088,-1.69231878263991
1092,0,0,4.00653781494537,-3.38523690499666,-1.69382324887112
1092.5,0,0,4.00692825646511,-3.38417266598962,-1.69015081365458
1093,0,0,4.00603237728278,-3.38550544375894,-1.69130104913891
1093.5,0.165,-1.003,4.00734361033129,-3.38336094888472,-1.68653134829261
1094,0.165,-1.003,3.9995240848492,-3.41713163393136,-1.87461407020092
1094.5,0.165,-1.003,3.97188622114239,-3.48119673531499,-2.17494208484062
1095,0.165,-1.003,3.9208396275106,-3.52768022738946,-2.42821052330216
1095.5,0.165,-1.003,3.87329903893506,-3.56703896176518,-2.7680851699523
1096,0.165,-1.003,3.78515129689841,-3.5730670109808,-3.05157809203473
1096.5,0.165,-1.003,3.7298135258633,-3.57302425064552,2.92090507338198
1097,0.165,-1.003,3.67649086228924,-3.55468898864835,2.60528752183846
1097.5,0.165,-1.003,3.61849638103152,-3.51468642636693,2.33735468176056
1098,0.165,-1.003,3.5803655746931,-3.46537246325336,2.03711113542283
1098.5,0.142,0,3.55602835506942,-3.39691827153768,1.83330871565935
1099,0.142,0,3.53729671033354,-3.3237605820696,1.84563427920694
1099.5,0.142,0,3.51639957039865,-3.25096640133422,1.8405707590143
1100,0.142,0,3.49628168415212,-3.17737408886071,1.85236088947299
1100.5,0.165,-1.003,3.47902219008607,-3.1080135689682,1.71408091384952
1101,0.142,0,3.47770716271168,-3.04232284829214,1.39729808372369
1101.5,0.142,0,3.49344679621622,-2.96976202814489,1.32734903269418
1102,0.142,0,3.51120104212601,-2.89602419921999,1.33724846229705
1102.5,0.142,0,3.52849073135269,-2.82162109434127,1.33418281257878
1103,0.142,0,3.54568785458899,-2.7481391834147,1.33823053745497
1103.5,0.142,0,3.56306330157139,-2.67418002761651,1.33730566251137
1104,0.142,0,3.58071082210399,-2.60036710942731,1.33981376243906
1104.5,0.142,0,3.59789207135989,-2.52667122902053,1.33915037074253
1105,0.142,0,3.6147430807987,-2.45284095374606,1.33726710283839
1105.5,0.142,0,3.63198554052999,-2.37958683169282,1.33692383931046
1106,0.142,0,3.64892334953421,-2.30610854110609,1.33792091303794
1106.5,0.142,0,3.66623251830987,-2.23217526776333,1.3345431021357
1107,0.142,0,3.68440583787771,-2.15774830272604,1.33904448969982
1107.5,0.142,0,3.70179298041435,-2.08277215361207,1.32724282636469
1108,0.142,0,3.71942891923477,-2.00967922967035,1.33340498670163
1108.5,0.142,0,3.73689976441591,-1.93506564621267,1.31586368452371
1109,0.165,0.902,3.7525994464648,-1.86818560155337,1.52762275019588
1109.5,0.142,0,3.75007514857257,-1.79988391133145,1.85953576742098
1110,0.142,0,3.73144063859128,-1.72841959417469,1.90468645138471
1110.5,0.142,0,3.71137033890071,-1.65458760786741,1.89706998187004
1111,0.142,0,3.69175846162053,-1.58031921069904,1.89130439999593
1111.5,0.142,0,3.67227237323553,-1.50640422236142,1.88578562229279
1112,0.142,0,3.65300986281345,-1.43378433748079,1.88555762857956
1112.5,0.142,0,3.6341164023222,-1.36133198465972,1.88080647069264
1113,0.142,0,3.61450447612863,-1.28876418964521,1.88733880457112
1113.5,0.165,0.902,3.59523189398488,-1.21634529565782,1.87603417247395
1114,0.165,0.902,3.57024988788604,-1.15381250861388,2.06187682385452
1114.5,0.165,0.902,3.53212071571257,-1.1004033891457,2.36051262585816
1115,0.142,0,3.47894362186915,-1.05836023476601,2.64734607619
1115.5,0.142,0,3.41082898218335,-1.02871610092787,2.7478335271655
1116,0.142,0,3.3402780948157,-0.999808506036129,2.73031610039217
1116.5,0.142,0,3.27018287233544,-0.970420286587241,2.72694790856928
1117,0.165,0.902,3.20245327912553,-0.942516471678991,2.80853721718341
1117.5,0.165,0.902,3.13935563608385,-0.929050527489692,3.12345208937402
1118,0.142,0,3.06751158490131,-0.932339056039453,-3.05692074696521
1118.5,0.142,0,2.99148701917606,-0.940287579949766,-3.06623841812867
1119,0.142,0,2.91667917902927,-0.94636878708992,-3.06618744792299
1119.5,0.142,0,2.84071065215068,-0.953933590622904,-3.06689230454461
1120,0.142,0,2.76499540148176,-0.96189799141848,-3.0609345771833
