t,v,w,x,y,theta
478.5,0.142,0,2.52844042041296,-2.48987804555377,-1.51054279630714
479,0.142,0,2.53275203063321,-2.56559927558698,-1.50581110379353
479.5,0.142,0,2.53722863705972,-2.64076039612052,-1.50399171410905
480,0.142,0,2.54211413609438,-2.71691819346937,-1.50692344928319
480.5,0.142,0,2.54662872811647,-2.79276966048237,-1.50644510182571
481,0.142,0,2.55072426350603,-2.8677466794304,-1.50750349913466
481.5,0.142,0,2.55486639745178,-2.94358922353721,-1.50945976282258
482,0.142,0,2.55915779164439,-3.01934399533793,-1.50757154420212
482.5,0.142,0,2.56306682726299,-3.09543500180804,-1.50539510703661
483,0.142,0,2.56750449884697,-3.17177537151134,-1.5043930283724
483.5,0.142,0,2.5727186371669,-3.24775648719961,-1.50700551549099
484,0.142,0,2.57718148695564,-3.32370569659941,-1.51036633777279
484.5,0.142,0,2.58150621824833,-3.39952405907314,-1.51303677566477
485,0.142,0,2.58580350951453,-3.47518992155188,-1.51214216073175
485.5,0.142,0,2.58988343269267,-3.55168360266103,-1.51173971850606
486,0.142,0,2.59434223698443,-3.6271167736947,-1.51221104348016
486.5,0.142,0,2.59977391625754,-3.70333320313096,-1.52482130175343
487,0.142,0,2.60381705919807,-3.77833496929454,-1.52587377449385
487.5,0.142,0,2.60779356289936,-3.85381665819638,-1.52467055308226
488,0.142,0,2.61162105763376,-3.92961288228743,-1.52471261479095
488.5,0.142,0,2.61542044807524,-4.00475404791134,-1.52225912766787
489,0.142,0,2.61929412598062,-4.07970812067161,-1.52466886275552
489.5,0.142,0,2.62302817413881,-4.15554464324235,-1.52482943314159
490,0.142,0,2.62696580165383,-4.23043581946876,-1.5261960541801
490.5,0.142,0,2.63122549045175,-4.30606941424585,-1.52341571638335
491,0.142,0,2.63490228667218,-4.38154910812752,-1.52912058597151
491.5,0.142,0,2.6388561772622,-4.45833191720099,-1.51723298737758
492,0.165,-1.003,2.63912821873822,-4.52891658071613,-1.70468134452185
492.5,0.165,-1.003,2.62204820179624,-4.5920118101715,-2.01857511082292
493,0.165,-1.003,2.58579422414653,-4.64901007782805,-2.30387360124958
493.5,0.165,-1.003,2.535553076222,-4.69185699616981,-2.61125629626048
494,0.142,0,2.47229900400885,-4.71843632365696,-2.84985916094345
494.5,0.142,0,2.39989012783274,-4.73827526801047,-2.87181802141146
495,0.142,0,2.32725901674411,-4.7580375718162,-2.87095766005667
495.5,0.142,0,2.25496307929989,-4.77766550524579,-2.87935944841711
496,0.142,0,2.18186780164717,-4.7977255511886,-2.88124477360904
496.5,0.142,0,2.10849008163113,-4.81667688425624,-2.87973614943632
497,0.142,0,2.03490107985251,-4.8359296473866,-2.87785792425098
497.5,0.142,0,1.96299004105691,-4.85484875636006,-2.86888983833613
498,0.142,0,1.89199645618461,-4.8736546919304,-2.88434379096163
498.5,0.142,0,1.81744608822168,-4.89370831768178,-2.89034612058216
499,0.142,0,1.74507925861463,-4.91336497172225,-2.899459225238
499.5,0.142,0,1.67072771193169,-4.93260773241593,-2.89090523211351
500,0.142,0,1.59753230156377,-4.9520710301754,-2.89092480560892
500.5,0.142,0,1.52340590272626,-4.97140801924165,-2.88119720884052
501,0.165,-1.003,1.45237899877848,-4.98842650265161,-2.9884934979168
501.5,0.165,-1.003,1.38701766041448,-4.9900919430698,2.97270794476832
502,0.142,0,1.31876682121191,-4.97159475357209,2.82461044695251
502.5,0.142,0,1.24639656261249,-4.94790828065183,2.83187315788546
503,0.142,0,1.17412018398133,-4.92469901282898,2.82581706476086
503.5,0.142,0,1.10357707805635,-4.90157238604301,2.82822014042541
504,0.142,0,1.03202123694367,-4.87772586936786,2.82708320825159
504.5,0.142,0,0.960002094187157,-4.8535472252439,2.82819924357077
505,0.142,0,0.888045775913591,-4.82984105929574,2.82698428952042
505.5,0.142,0,0.815794098590211,-4.80547633873829,2.82592977548447
506,0.142,0,0.744928098868645,-4.78086101541217,2.82476884013023
506.5,0.142,0,0.673527010487409,-4.75711372017617,2.82229983732052
507,0.142,0,0.60138901573932,-4.732706680659,2.82326586371783
507.5,0.142,0,0.529189997249214,-4.70890290740824,2.82427566013398
508,0.142,0,0.456745527728408,-4.6849368404492,2.82582513072657
508.5,0.142,0,0.38500526448542,-4.66089862586412,2.82568431544843
509,0.142,0,0.313348577651673,-4.636863172528,2.83432140336047
509.5,0.142,0,0.241699837700023,-4.61276059341079,2.83075123898401
510,0.142,0,0.169877585098971,-4.58984154566001,2.82910823617077
510.5,0.165,-1.003,0.0989423601963766,-4.56638553407965,2.76407806858564
511,0.165,-1.003,0.0407401569679049,-4.53525723945825,2.47452047700694
511.5,0.165,-1.003,-0.00634346561085191,-4.48656453503208,2.17973273333802
512,0.165,-1.003,-0.0375652946884797,-4.4282874747544,1.87240584816334
512.5,0.165,-1.003,-0.0481596547067473,-4.36235996561115,1.56759648762756
513,0.165,-1.003,-0.0411050494593304,-4.29728285214862,1.27856634632659
513.5,0.165,-1.003,-0.0131193638236418,-4.23585043687831,0.981363123155421
514,0.165,-1.003,0.0304682965982445,-4.18409169060338,0.680612506032773
514.5,0.165,-1.003,0.0859294849565822,-4.15012389543813,0.392615356745292
515,0.165,-1.003,0.150680535918786,-4.13193946210962,0.086275410610769
515.5,0.165,-1.003,0.217457138475635,-4.13375280603166,-0.213302754355558
516,0.165,-1.003,0.279793773316449,-4.15528651507618,-0.521665737608816
516.5,0.142,0,0.340086352643465,-4.19601855305412,-0.634851155283096
517,0.142,0,0.402323002310966,-4.24148556781543,-0.621621233305179
517.5,0.142,0,0.46429227089087,-4.28496812361772,-0.631627837694394
518,0.142,0,0.526392798234876,-4.32919890492871,-0.627315711719681
518.5,0.142,0,0.587545090163528,-4.37250751683259,-0.631260458169546
519,0.142,0,0.649606248783002,-4.41625326279722,-0.631559775851615
519.5,0.142,0,0.7101766532761,-4.46049018400083,-0.627580744670429
520,0.142,0,0.771854794868631,-4.50470785593813,-0.63107624870937
520.5,0.142,0,0.834179722403804,-4.54922610998551,-0.639714321846062
521,0.142,0,0.895152530827934,-4.59361834130925,-0.637071925771922
521.5,0.142,0,0.956733544843746,-4.63798556286626,-0.634472455823528
522,0.142,0,1.01824983241581,-4.6826241514908,-0.6335411259334
522.5,0.142,0,1.07955410539843,-4.72707960709444,-0.629882582490572
523,0.142,0,1.14167486563596,-4.77152783434449,-0.633098552264113
523.5,0.142,0,1.20270646969506,-4.81621099969522,-0.629489630343285
524,0.142,0,1.26373420763196,-4.86029200893946,-0.635137750463559
524.5,0.165,0.902,1.32451757275959,-4.90477924819406,-0.593144151989397
525,0.165,0.902,1.38269605672184,-4.93689286523914,-0.319738663065349
525.5,0.165,0.902,1.44698980782539,-4.94968537185371,-0.0160987069894727
526,0.165,0.902,1.51321487930234,-4.9431436656986,0.271214642340878
526.5,0.165,0.902,1.57540622981666,-4.91795533948128,0.568092567473644
527,0.165,0.902,1.62706120172044,-4.87496755507009,0.86341243165591
527.5,0.165,0.902,1.66351180767446,-4.81909447411089,1.15906681725792
528,0.165,0.902,1.6833146222224,-4.75532474415024,1.44434359024133
528.5,0.165,0.902,1.68328237414118,-4.68958059623126,1.75433152271462
529,0.142,0,1.66419707858186,-4.6231196364421,1.92288103597418
529.5,0.142,0,1.63672452953685,-4.55013057719143,1.91482064413079
530,0.142,0,1.61080034851687,-4.47781093496678,1.91384380529478
530.5,0.165,0.902,1.58338658429747,-4.41109606285566,2.06548498048326
531,0.165,0.902,1.54490250951125,-4.35749063973525,2.38004497287153
531.5,0.165,0.902,1.491880793858,-4.31680538185504,2.67035122558964
532,0.165,0.902,1.42881294127645,-4.29359918867027,2.96303480160969
532.5,0.165,0.902,1.3624791561118,-4.28975752126628,-3.02871100521649
533,0.165,0.902,1.29787606348462,-4.30457650456862,-2.72389794713675
533.5,0.142,0,1.23961741700525,-4.33961445056991,-2.4775814627169
534,0.142,0,1.18188769661237,-4.38788362199738,-2.44875110699783
534.5,0.142,0,1.12287859376276,-4.43553548114025,-2.45198422548287
535,0.142,0,1.06485890612748,-4.48339574561055,-2.45021976305557
535.5,0.142,0,1.00658495602653,-4.5311480891948,-2.45248154486122
536,0.142,0,0.947719941580934,-4.57922425683851,-2.44997902892569
536.5,0.142,0,0.889153083261867,-4.62705998786742,-2.45549475954464
537,0.142,0,0.830130885151807,-4.67570213970298,-2.44527259904523
537.5,0.165,-1.003,0.77387222710666,-4.71788469983738,-2.60696465422248
538,0.165,-1.003,0.714098775839993,-4.74477652599318,-2.93553680721494
538.5,0.165,-1.003,0.6479069012638,-4.75110509729081,3.0626826293578
539,0.165,-1.003,0.581739926608573,-4.73654555779386,2.76548790303201
539.5,0.165,-1.003,0.523873036353899,-4.70269044317158,2.49322031642001
540,0.165,-1.003,0.476633614122408,-4.65527287701881,2.18495101573541
540.5,0.165,-1.003,0.443626646316298,-4.59799593886475,1.86444058749061
541,0.165,-1.003,0.433814151663022,-4.53129921976297,1.57665830603881
541.5,0.165,-1.003,0.439735426507563,-4.46742910211846,1.28179362403118
542,0.165,-1.003,0.467498690068801,-4.40488552869218,0.988159560911297
542.5,0.142,0,0.512121412253107,-4.35267276114839,0.687857516820205
543,0.142,0,0.570735087559633,-4.30921210153757,0.605322836579859
543.5,0.142,0,0.633427634319467,-4.26543239985697,0.616357662866469
544,0.142,0,0.69404006426547,-4.22229190546974,0.613362577326146
544.5,0.142,0,0.755565246527857,-4.17879647048336,0.617569098370588
545,0.142,0,0.816968022364835,-4.13550360045352,0.615943216438759
545.5,0.142,0,0.878983171607437,-4.09266655441868,0.626218453051053
546,0.142,0,0.941175513285632,-4.04885953489061,0.623639172882247
546.5,0.142,0,1.00245334688514,-4.00365926794967,0.618964919529766
547,0.142,0,1.06428063860026,-3.95996926726305,0.61661292101446
547.5,0.142,0,1.12583121716327,-3.91646703468947,0.614974759281939
548,0.142,0,1.18799073492614,-3.87229749604035,0.61476328937154
548.5,0.142,0,1.24978903602636,-3.82892662484585,0.611731605155834
549,0.142,0,1.31194587253296,-3.78538271962735,0.610503038969169
549.5,0.142,0,1.3738679643072,-3.74169452180788,0.609629738413719
550,0.142,0,1.43605036885888,-3.69783861485736,0.608788616296749
550.5,0.142,0,1.49818577902757,-3.65415976110267,0.609295064445728
551,0.142,0,1.56039764803261,-3.61007234637118,0.604752721898964
551.5,0.142,0,1.62308901637398,-3.56921408328063,0.614971192941481
552,0.142,0,1.68505377720146,-3.52642482788445,0.620099252422924
552.5,0.142,0,1.74756519455506,-3.48241450055572,0.618817726938123
553,0.142,0,1.80932578277797,-3.43926774516532,0.618148387903194
553.5,0.142,0,1.87157294163524,-3.39586294009847,0.620463339276708
554,0.142,0,1.93339626314174,-3.35221295430035,0.617929244546953
554.5,0.142,0,1.99500482069794,-3.30899506504282,0.618579562474868
555,0.142,0,2.0575277272676,-3.26534112440065,0.618285812142752
555.5,0.142,0,2.11952782832909,-3.2217806233803,0.617223804258131
556,0.142,0,2.18050342726495,-3.17885779405843,0.620184927714963
556.5,0.142,0,2.24235385123772,-3.13579322982488,0.621533114965453
557,0.142,0,2.30472039058703,-3.0925624966033,0.619825996242731
557.5,0.142,0,2.36666433773351,-3.04888532393403,0.625375536959242
558,0.142,0,2.42855420109542,-3.0060061891894,0.618923142613554
558.5,0.142,0,2.49103199432462,-2.96243006550411,0.636435503202028
559,0.165,-1.003,2.551948987761,-2.92109382007483,0.530805221797738
559.5,0.142,0,2.61236296184264,-2.89525663955718,0.252040492402342
560,0.142,0,2.68505313813332,-2.87967955690754,0.181679934999972
560.5,0.165,-1.003,2.76049208176382,-2.86572115737052,0.203136918859934
561,0.165,-1.003,2.82832412466168,-2.85714363615298,-0.0181356645383319
561.5,0.142,0,2.89746845936833,-2.86638641276108,-0.164769787913973
562,0.142,0,2.97338186931041,-2.88000624651897,-0.156571862791648
562.5,0.165,0.902,3.04421182600276,-2.8889889333426,-0.00279820606360026
563,0.165,0.902,3.11006490856158,-2.88094808217415,0.314602233928681
563.5,0.165,0.902,3.17082146546702,-2.85265841078779,0.58759203559571
564,0.165,0.902,3.22128606322286,-2.8073603679587,0.874809049448624
564.5,0.165,0.902,3.25630336810745,-2.75087070949064,1.16698573837431
565,0.165,0.902,3.27446976296693,-2.68712324176847,1.46975529878581
565.5,0.142,0,3.27361928858378,-2.62010400971799,1.75611495453069
566,0.142,0,3.26036970437893,-2.54589468988311,1.85871356738732
566.5,0.142,0,3.24314708725909,-2.47155835908534,1.85075667975722
567,0.142,0,3.22594810761909,-2.39871628084333,1.84917172635898
567.5,0.142,0,3.20881376670425,-2.32509228809102,1.84568837404293
568,0.142,0,3.19188486960959,-2.252026089272,1.8479978046922
568.5,0.142,0,3.17528155367125,-2.17799337770389,1.8502467491166
569,0.165,0.902,3.15815716216303,-2.10515008582662,1.85587093573989
569.5,0.165,0.902,3.13344359487074,-2.04410977555695,2.0556749464727
570,0.165,0.902,3.09491474842367,-1.98902501986303,2.36453064344987
570.5,0.165,0.902,3.04111224498737,-1.94869205723465,2.64448578009551
571,0.165,0.902,2.98000704869268,-1.92364053298099,2.93124372510353
571.5,0.165,0.902,2.91314133714413,-1.91831792695413,-3.05730955366111
572,0.165,0.902,2.84818413033944,-1.93329411195568,-2.75723355844582
572.5,0.165,0.902,2.79036070278898,-1.96572879634567,-2.4474517694476
573,0.165,0.902,2.74398926941622,-2.01570318840625,-2.16127705347619
573.5,0.165,0.902,2.71396986938985,-2.07490992292727,-1.86000661187213
574,0.142,0,2.7051687640662,-2.14007689717266,-1.62363707202147
574.5,0.142,0,2.70362604522569,-2.21491562706021,-1.59361385425575
575,0.142,0,2.70122091914244,-2.29083837442667,-1.5959435540475
575.5,0.142,0,2.69925967656287,-2.3665295691557,-1.5805738277386
576,0.165,-1.003,2.69762845400545,-2.44187480384983,-1.6620176792898
576.5,0.165,-1.003,2.68302336358295,-2.5084865562721,-1.96078301548462
577,0.165,-1.003,2.65060452936727,-2.56527528148958,-2.24643695845332
577.5,0.142,0,2.60353484118523,-2.61076857811421,-2.54031582184022
578,0.142,0,2.54083071244371,-2.65008417891323,-2.60729492913399
578.5,0.142,0,2.4760897407718,-2.68908342793675,-2.59361258155102
579,0.142,0,2.41092366038297,-2.7283108329738,-2.59799698750509
579.5,0.142,0,2.34623712834044,-2.76747344038813,-2.59526582389239
580,0.142,0,2.28168295373445,-2.80637863863566,-2.59637424770048
580.5,0.142,0,2.21660973011951,-2.84545344361454,-2.59280541279718
581,0.142,0,2.15149762973676,-2.88424636236128,-2.59396254902567
581.5,0.142,0,2.0861397167221,-2.92361979291432,-2.58545361310797
582,0.142,0,2.02187141127294,-2.96173818275522,-2.59334247398563
582.5,0.165,-1.003,1.95702484690867,-3.0008681130368,-2.58685902977358
583,0.142,0,1.89394452961359,-3.03410475406644,-2.80658614454042
583.5,0.142,0,1.82449669861994,-3.05417906413415,-2.91010819398929
584,0.142,0,1.750381622014,-3.07252535091682,-2.89475653254848
584.5,0.142,0,1.67768956939886,-3.09071471320039,-2.89342094809889
585,0.142,0,1.6037451567051,-3.10950505431339,-2.9056984430736
585.5,0.165,0.902,1.53449929060152,-3.12698570879367,-2.75458250417331
586,0.165,0.902,1.47487327608746,-3.15659026153314,-2.40396608009647
586.5,0.142,0,1.42843626124538,-3.20665608681422,-2.12984430007024
587,0.142,0,1.38971610412367,-3.26918241409082,-2.05272173984778
587.5,0.142,0,1.35018458684865,-3.33444535560585,-2.07285993268222
588,0.142,0,1.31070736865764,-3.39916758894042,-2.0647695964923
588.5,0.142,0,1.27150161808899,-3.46445932036993,-2.07015090778618
589,0.142,0,1.23285332717623,-3.52904174468549,-2.0716685449552
589.5,0.142,0,1.19360393540727,-3.5941760964952,-2.07623921171279
590,0.142,0,1.15456532196052,-3.65835669625276,-2.07635433251806
590.5,0.142,0,1.11417963574951,-3.72440981292591,-2.07607073952893
591,0.142,0,1.07604395102928,-3.78755387404791,-2.07965321960386
591.5,0.142,0,1.03426717864612,-3.855105414653,-2.07796480538734
592,0,0,1.00816894768595,-3.90177315566725,-2.10822547951422
592.5,0,0,1.00951249851749,-3.90185740395835,-2.12677143808166
593,0,0,1.00858586875575,-3.90268548304757,-2.12167889043717
593.5,0,0,1.00918284752819,-3.9020519346123,-2.12438628091089
594,0,0,1.00879278920373,-3.90241844822726,-2.12264559412839
594.5,0,0,1.00903296503439,-3.90215023272776,-2.12374612798427
595,0,0,1.0089203364857,-3.90232099445589,-2.12313981749346
595.5,0,0,1.00903494508597,-3.90217675646245,-2.1236677684774
596,0,0,1.0090209192112,-3.90214706806322,-2.12352512813348
596.5,0,0,1.00905531875444,-3.90205891223369,-2.12368946265051
597,0,0,1.00897064064334,-3.90203959411691,-2.12330592682858
597.5,0,0,1.00907109722219,-3.90211032860681,-2.12380512734256
598,0,0,1.00893467048569,-3.90199871372631,-2.12334498591236
598.5,0,0,1.00900351257575,-3.90219927023601,-2.12492491820058
599,0,0,1.00900478769449,-3.90187228648566,-2.12164648113679
599.5,0,0,1.00927288208496,-3.90225279455915,-2.12799990030796
600,0.165,0.902,1.00691714662252,-3.90477744979732,-2.09342387396829
600.5,0.165,0.902,0.986305993013343,-3.95396717677864,-1.83127569980393
601,0.142,0,0.976931986862912,-4.01930620361185,-1.53437902571109
601.5,0.142,0,0.984038788156668,-4.09626258473355,-1.47337597457514
602,0,0,0.987153652961913,-4.13060191229612,-1.48311965636867
602.5,0,0,0.987163267675343,-4.12583249144338,-1.47849041345943
603,0,0,0.987437015697203,-4.1282761754929,-1.48217067042915
603.5,0,0,0.98727256644038,-4.1266793518978,-1.48081671192676
604,0,0,0.987363861809939,-4.12780556122948,-1.48102004052814
604.5,0,0,0.987239033848024,-4.12695491095816,-1.48227039570303
605,0,0,0.987505499351112,-4.12699739323341,-1.4802530572357
605.5,0.165,0.902,0.987569827624839,-4.12706755832929,-1.4726322708187
606,0.165,0.902,0.995708808964375,-4.17328852925996,-1.23156934568042
606.5,0.165,0.902,1.02557054061531,-4.23436745593918,-0.932239210295323
607,0.165,0.902,1.07249526750091,-4.27994250345241,-0.663175902084159
607.5,0.165,0.902,1.12928382101358,-4.31452207467461,-0.359482985429015
608,0.165,0.902,1.19410465258771,-4.33115211035667,-0.0560589105381903
608.5,0.165,0.902,1.25934409290381,-4.32696448027514,0.239857270531553
609,0.165,0.902,1.32086941289204,-4.30385064149943,0.536591678797453
609.5,0.165,0.902,1.37430008657978,-4.26540453989899,0.838320758929634
610,0.142,0,1.41204246193132,-4.20798518744816,1.11846743625568
610.5,0.142,0,1.4400077255867,-4.13997405390571,1.20085297493269
611,0.142,0,1.46765923893151,-4.06942795925305,1.17949344593499
611.5,0.142,0,1.49623894778345,-3.99944581095485,1.19700618292958
612,0.165,-1.003,1.52377942431336,-3.92897303069632,1.13011253560829
612.5,0.142,0,1.55969142149364,-3.87075828419668,0.869537899014885
613,0.142,0,1.60986433694881,-3.81603567051857,0.828868304040164
613.5,0.142,0,1.66066384588042,-3.75956513012025,0.832434398732657
614,0.142,0,1.71207938936352,-3.70359942739455,0.832495289074258
614.5,0.142,0,1.76290200328967,-3.64737298247793,0.829790808250054
615,0.142,0,1.81477580543506,-3.59128782666264,0.836109246626869
615.5,0.165,-1.003,1.86544771238094,-3.53706329823247,0.774321753836419
616,0.165,-1.003,1.91772968707547,-3.49868250517804,0.490415981157774
616.5,0.165,-1.003,1.97885731474799,-3.47635525049674,0.208610223705032
617,0.165,-1.003,2.04389688616536,-3.47064715601909,-0.108504508059519
617.5,0.142,0,2.114858104728,-3.4850526040377,-0.23392189742777
618,0.142,0,2.18909510557085,-3.50365327261587,-0.217685683972905
618.5,0.142,0,2.26253786176526,-3.52161541856281,-0.226022607490641
619,0.165,0.902,2.33526852901922,-3.53958244035584,-0.196559653864303
619.5,0.165,0.902,2.40319978993003,-3.54774315063504,0.0536011930504543
620,0.165,0.902,2.46903283867797,-3.53615693979646,0.351047108992807
620.5,0.165,0.902,2.52842848767557,-3.50668381914046,0.648934636583626
621,0.142,0,2.57858007920776,-3.45751312797423,0.884130390446349
621.5,0.142,0,2.62571163926012,-3.39787412559222,0.897172098661516
622,0.142,0,2.67334775913699,-3.33862983612285,0.894425194986079
622.5,0.142,0,2.72012933983571,-3.27849739395195,0.888494763885218
623,0.142,0,2.76674759352338,-3.21837079612036,0.882695655781548
623.5,0.142,0,2.81353128653684,-3.15902088365414,0.877979165216996
624,0.142,0,2.86087736132227,-3.1002167949757,0.87725911212101
624.5,0.142,0,2.9081661692873,-3.0417157440602,0.873918119852477
625,0.142,0,2.95552851993315,-2.98341773495996,0.871477311997831
625.5,0.142,0,3.00342064178393,-2.92465489450457,0.872259329663454
626,0.142,0,3.05170592694057,-2.86555943147568,0.867815766873988
626.5,0.142,0,3.10007349717368,-2.80672260609264,0.865136506581564
627,0.165,0.902,3.1467091984973,-2.7490964153815,0.912208345347587
627.5,0.165,0.902,3.18046390455105,-2.69214084624983,1.20810252179836
628,0.142,0,3.19811296794798,-2.62424216844548,1.37576977212455
628.5,0.165,0.902,3.21284004883696,-2.5506217516291,1.3996899126385
629,0.165,0.902,3.21810419138227,-2.48365090777652,1.65664958564211
629.5,0.165,0.902,3.20496000164731,-2.42192203100368,1.97713485201546
630,0.142,0,3.17044867508105,-2.36036712212342,2.16897658707304
630.5,0.142,0,3.12934248330341,-2.29776658370985,2.17054984998645
631,0.142,0,3.08829907423979,-2.23559649901991,2.17243445871947
631.5,0.142,0,3.04613075876144,-2.17204083606218,2.16344751370047
632,0.142,0,3.00439590192043,-2.1089328880454,2.1636154531398
632.5,0.142,0,2.96249143666984,-2.04546590942017,2.16305354771313
633,0.142,0,2.92097790046075,-1.98208122037104,2.16126522834076
633.5,0.142,0,2.87923242492374,-1.9193512279958,2.16056335631442
634,0.142,0,2.8374860888137,-1.85603522563998,2.15813251864503
634.5,0.142,0,2.79610892182589,-1.79265739324118,2.15640263023949
635,0.142,0,2.75448653657125,-1.7295590001064,2.1562169469947
635.5,0.142,0,2.71279578824192,-1.66553919796768,2.15364030059047
636,0.142,0,2.67133249805154,-1.60243371043352,2.15340804367048
636.5,0.142,0,2.63000989254655,-1.5391469522972,2.15269675977166
637,0.165,-1.003,2.58885683829549,-1.47679507946243,2.13317872558591
637.5,0.165,-1.003,2.55863840799165,-1.41776558247177,1.89750821175638
638,0.165,-1.003,2.54856826010472,-1.35043162464964,1.60909787674
638.5,0.142,0,2.55805920209017,-1.28273529591169,1.37821641427044
639,0.142,0,2.57909595133072,-1.21094554898368,1.34324370747221
639.5,0.142,0,2.59924559798428,-1.13764935032296,1.35104209609652
640,0.142,0,2.62019775174074,-1.06437523518235,1.34948502455379
640.5,0.165,-1.003,2.63975768080588,-0.991767958531493,1.32369893762677
641,0.165,-1.003,2.66479830598326,-0.930514486213754,1.06571203972345
641.5,0.165,-1.003,2.70377100316465,-0.878318589270294,0.755012273782782
642,0.165,-1.003,2.7554228893439,-0.837836235839125,0.393994353147012
642.5,0.142,0,2.82491843827356,-0.814055632715503,0.270354589306994
643,0.142,0,2.8969539750451,-0.792399502932443,0.282658789887629
643.5,0.142,0,2.96921094310945,-0.769774190296737,0.281573158803645
644,0.142,0,3.04263275362206,-0.749520859190141,0.279105643368793
644.5,0.165,0.902,3.11007207402295,-0.729586333219096,0.447154659246342
645,0.165,0.902,3.1652360893021,-0.694443672896033,0.755125400526728
645.5,0.165,0.902,3.20979461563072,-0.643080334726957,1.04930439778279
646,0.142,0,3.2418954097116,-0.576514011261935,1.16808036409883
646.5,0.142,0,3.27283151127684,-0.50774751880384,1.15032187206685
647,0.142,0,3.30306309598451,-0.439258546808821,1.16119149418504
647.5,0.142,0,3.33364609854243,-0.369724415032528,1.1521085245712
648,0.142,0,3.36510429158897,-0.300475248111463,1.16057698727672
648.5,0.142,0,3.3964626232293,-0.230270951025272,1.15383911817606
649,0.142,0,3.42756924408436,-0.161182881703159,1.15820573025091
649.5,0.142,0,3.45822293761164,-0.0920707084112754,1.1571285647689
650,0.142,0,3.48922237815403,-0.0237030869697274,1.159298835369
650.5,0.142,0,3.51978104287841,0.0445994064565448,1.16278026261397
651,0.142,0,3.55089066313231,0.113031254755049,1.15883752764936
651.5,0.142,0,3.58274069068149,0.181480612463931,1.16680507755365
652,0.142,0,3.61379409952055,0.249800530855612,1.16430320833836
652.5,0.165,0.902,3.64437152720183,0.319043110738533,1.21670390750027
653,0.165,0.902,3.66095048887672,0.382498546055824,1.50583296508354
653.5,0,0,3.6578528230643,0.454198171531542,1.65204109236782
654,0,0,3.65517624037247,0.475407178235405,1.63285348927155
654.5,0,0,3.65556845560912,0.471817645790408,1.63762007632596
655,0,0,3.6554133826397,0.473691975268224,1.63408897103348
655.5,0,0,3.65540970339194,0.472583404691641,1.63604528307334
656,0,0,3.65541595117451,0.473108646506975,1.63484781485527
656.5,0,0,3.6553922170074,0.472853085716766,1.63560893079901
657,0,0,3.65543582850088,0.472695299859373,1.63544360737359
657.5,0,0,3.65531516821796,0.472947873102624,1.63489760260086
658,0.142,0,3.65540850469589,0.474135879241283,1.63695514653253
658.5,0.142,0,3.65109059908923,0.526385424470812,1.63716859257376
659,0.142,0,3.64476348946685,0.603345230885365,1.63597674945607
659.5,0.142,0,3.63974883011785,0.678377348448506,1.6411041477044
660,0.142,0,3.63385042268096,0.755254577347912,1.64307287623358
660.5,0.142,0,3.62733052623958,0.830594634817408,1.64059293728758
661,0.142,0,3.62163500727522,0.9060257382095,1.64322330757361
661.5,0.142,0,3.61628721194599,0.981258528145998,1.64362452955345
662,0.142,0,3.61074629778349,1.05668524615569,1.64430928207309
662.5,0.142,0,3.60459188104734,1.13252667481247,1.65043836098131
663,0.142,0,3.59921412788822,1.2080239631535,1.64453638979399
