t,v,w,x,y,theta
26,0,0,0.980384076191642,-4.99242712746787,1.44863075486912
26.5,0,0,0.980390508466748,-4.99244169023672,1.4486264078936
27,0,0,0.980393484005409,-4.99243678543759,1.44869030405517
27.5,0,0,0.980395492629313,-4.99244691193608,1.44876337245394
28,0,0,0.980392428033411,-4.99243886883365,1.44878453530124
28.5,0,0,0.980397480865996,-4.99242524571324,1.44884331440535
29,0,0,0.980396122446205,-4.99242433279059,1.44884976953311
29.5,0,0,0.980389350423024,-4.99242885801992,1.44873322653229
30,0,0,0.980396709788512,-4.99244005800083,1.44878602519092
30.5,0,0,0.980398640808334,-4.99244777724739,1.44876327990748
31,0,0,0.980403136950848,-4.99246172209122,1.44874288692063
31.5,0,0,0.980401234964795,-4.99246441393647,1.44878387294327
32,0,0,0.980399989491046,-4.99247411330615,1.4487489911143
32.5,0,0,0.980401677768111,-4.99249154332351,1.4488227944718
33,0,0,0.980417937061895,-4.99251536297717,1.44879782382808
33.5,0,0,0.980403058451167,-4.99250280446424,1.44871175928252
34,0,0,0.980398990135999,-4.99247377503423,1.44876887159034
34.5,0,0,0.980408938060552,-4.99247692888546,1.44877972278876
35,0,0,0.980411215785705,-4.99247372707158,1.44883540645229
35.5,0,0,0.980403851602012,-4.99248883821383,1.44878576466275
36,0,0,0.980397666797686,-4.99249311162758,1.44879226265203
36.5,0,0,0.980383827865924,-4.99247466740909,1.44882011365378
37,0,0,0.980395490670324,-4.99248333145009,1.44878301468404
37.5,0,0,0.980368055283391,-4.9924849308165,1.44880757755892
38,0,0,0.980363525662672,-4.99248101234814,1.44881431093977
38.5,0,0,0.980364307596129,-4.99246365411051,1.44879913418362
39,0,0,0.980406286691377,-4.99247596300712,1.44879617522198
39.5,0,0,0.980393974563018,-4.99248421900193,1.44873346224938
40,0,0,0.980392433259806,-4.99248745646342,1.4487122011434
40.5,0,0,0.980394994251902,-4.99249970320413,1.44874868928792
41,0,0,0.980396757977289,-4.99249220283712,1.44873238799745
41.5,0,0,0.98040376173066,-4.99249784086994,1.44876875060766
42,0,0,0.980401852715523,-4.99250751055506,1.44873548328528
42.5,0,0,0.980407008365825,-4.9925114522495,1.44872717467136
43,0,0,0.980420191154896,-4.99252151168058,1.44881804295369
43.5,0,0,0.980411688068297,-4.99252054924036,1.44881777908742
44,0,0,0.980414223267293,-4.99254357658015,1.44881205431728
44.5,0,0,0.98040823041995,-4.99253515320246,1.4488165659718
45,0,0,0.980413711584068,-4.99254999779724,1.44879971959159
45.5,0,0,0.980423799630599,-4.99252941221383,1.4487857253849
46,0,0,0.980407606919502,-4.99252503357209,1.4487892353356
46.5,0,0,0.980411835827748,-4.99256725458024,1.4487245075078
47,0,0,0.980429522713612,-4.99257153933456,1.44875694231466
47.5,0,0,0.980419595863195,-4.99255770864096,1.44873133429274
48,0,0,0.980410304250347,-4.99253689431166,1.44875869709177
48.5,0,0,0.980424122953072,-4.99254585720303,1.4487597005249
49,0,0,0.980412852600398,-4.99253905593899,1.44880555010499
49.5,0,0,0.980413962124998,-4.9925606202188,1.44871055686875
50,0,0,0.980415610893209,-4.99252171056972,1.44885680020754
50.5,0,0,0.980413631842877,-4.99254816789797,1.44870932691961
51,0,0,0.98011886180911,-4.99236378895528,1.45023930288543
51.5,0,0,0.979955537200122,-4.99291302224599,1.44931116532121
52,0,0,0.980213864589988,-4.99278661597301,1.4477584638332
52.5,0,0,0.980446277510381,-4.99257047139663,1.44891120862747
53,0,0,0.980394400756462,-4.99252572763309,1.4487155154359
53.5,0,0,0.980410403869788,-4.99267752493939,1.44879043974893
54,0,0,0.980427293655934,-4.99239395186311,1.44872170101288
54.5,0,0,0.980367280077897,-4.99290023207682,1.44864829590866
55,0,0,0.98048120306885,-4.99210630230123,1.44875135326983
55.5,0,0,0.980339403231902,-4.99341440808882,1.44866942330912
56,0,0,0.980550792254589,-4.99136735822615,1.44886993634133
56.5,0.142,0,0.980302485772264,-4.9938926330328,1.44846101734614
57,0.142,0,0.985993832081243,-4.94446183635272,1.4463932919686
57.5,0,0,0.994647131152095,-4.87849899196962,1.44407980385516
58,0,0,0.995668098986975,-4.87539110191351,1.443843883579
58.5,0,0,0.995841834352527,-4.87463185046726,1.44429979255496
59,0,0,0.99576558649413,-4.87531740769714,1.44418697054078
59.5,0,0,0.995818787407261,-4.87485797525108,1.44428503315034
60,0,0,0.995781377451878,-4.87516660935072,1.444286317705
60.5,0,0,0.995808657083168,-4.87501136880616,1.44429911971254
61,0,0,0.995789085861428,-4.87516784816058,1.44439819225307
61.5,0,0,0.995799210215022,-4.87507290719682,1.44467331484854
62,0,0,0.995761581890486,-4.8753192361685,1.44441599231719
62.5,0,0,0.995777181712333,-4.87499449562087,1.4451044580586
63,0,0,0.995693665927797,-4.8756251500525,1.4439560652814
63.5,0,0,0.995775535724041,-4.87466046504196,1.44594087398259
64,0,0,0.995580181475921,-4.8761940243835,1.44277400989432
64.5,0,0,0.995845296020569,-4.8737252076883,1.44767054834015
65,0,0,0.995285326178224,-4.87842182742094,1.43987794829128
65.5,0.142,0,0.998649690032904,-4.84909239741811,1.45776851692788
66,0.165,-1.003,1.0079874548381,-4.77793156037386,1.30801758364324
66.5,0.165,-1.003,1.03390428169798,-4.71927830076383,1.00424389540507
67,0.165,-1.003,1.07841481189776,-4.66638869613528,0.699663126145131
67.5,0.142,0,1.13638400856928,-4.62524149358017,0.582449202482434
68,0.142,0,1.20002001980158,-4.58143587952401,0.598841393170709
68.5,0.142,0,1.26295466078529,-4.53951318413365,0.590357542316463
69,0.142,0,1.32560310057291,-4.49723792577762,0.597114322160278
69.5,0.142,0,1.38723222354851,-4.45586839099891,0.602316271559755
70,0.142,0,1.45032647495698,-4.41358092921727,0.603590763079012
70.5,0.142,0,1.51291619448211,-4.37098653116966,0.60242735859835
71,0.142,0,1.57570409460822,-4.32871678717033,0.604894625266847
71.5,0.142,0,1.63913571843331,-4.28669370670162,0.606072749149149
72,0.142,0,1.70172350304126,-4.24254417565551,0.599448009997228
72.5,0.142,0,1.76476975489457,-4.1991121251032,0.595061619400372
73,0.142,0,1.82819875878203,-4.15668322851331,0.595778033938188
73.5,0.142,0,1.89073155906618,-4.11402730448299,0.59621909784317
74,0.142,0,1.95362719585627,-4.07208620897768,0.593737951626696
74.5,0.142,0,2.0171153945339,-4.02977726831747,0.592669735383217
75,0.142,0,2.08005082881192,-3.98722550705133,0.593666114138222
75.5,0.142,0,2.14373970207533,-3.94473978689968,0.591542343137993
76,0.142,0,2.20694502682747,-3.90231703733296,0.592725887499095
76.5,0.142,0,2.26965608144435,-3.86202885315044,0.603764473587369
77,0.142,0,2.33274574671385,-3.81906959205354,0.605663578108298
77.5,0.142,0,2.3941884387535,-3.77688827416327,0.607919481292722
78,0.142,0,2.45658270087304,-3.73496655722323,0.607476809232671
78.5,0.142,0,2.51904027926249,-3.69307826230997,0.607698939949406
79,0.142,0,2.58170607581015,-3.65005310112856,0.607445438270108
79.5,0.142,0,2.64460380480331,-3.6073815489126,0.606882808692513
80,0.142,0,2.70760058412732,-3.56494620254076,0.609229783360621
80.5,0.142,0,2.77043250201907,-3.52213765721162,0.608505656924858
81,0.142,0,2.83346143925742,-3.47968020406923,0.606529418580618
81.5,0.142,0,2.89629289182246,-3.43688389134108,0.607890840933443
82,0.142,0,2.95969271789225,-3.39418447939372,0.604572834085447
82.5,0.142,0,3.02337331154194,-3.35131059354361,0.608028775176242
83,0.142,0,3.08574349712894,-3.30888306292898,0.604389875642116
83.5,0.142,0,3.14854503959971,-3.26663690389551,0.613374306737056
84,0.142,0,3.21162676256433,-3.22393035998661,0.594356770952336
84.5,0.165,0.902,3.27166419964888,-3.18082988935726,0.683907608760036
85,0.142,0,3.32027006943882,-3.1262416251228,0.794046480313715
85.5,0.142,0,3.3726068655718,-3.07086213238124,0.767763186111047
86,0.165,0.902,3.42383776132883,-3.01762809188435,0.844510692061085
86.5,0.165,0.902,3.4627699161775,-2.96441967227385,1.13345984559292
87,0.142,0,3.48294528565098,-2.90139141118631,1.41180261341847
87.5,0.142,0,3.49208064434587,-2.82676674243465,1.44641055741823
88,0.142,0,3.50154517438947,-2.75110480959778,1.44307707117622
88.5,0.142,0,3.51136136324612,-2.6757113631636,1.44541844861928
89,0.142,0,3.52081382728527,-2.60057352401429,1.44549888528539
89.5,0.142,0,3.52967140831458,-2.52495821803392,1.44420575237646
90,0.142,0,3.53884415188088,-2.44992324913462,1.4451901069561
90.5,0.142,0,3.54784007052925,-2.37491561546607,1.44387142293813
91,0.142,0,3.55715801957333,-2.29976734896892,1.43975230032431
91.5,0.142,0,3.56636823578315,-2.224145091812,1.43757117611916
92,0.142,0,3.57537494738153,-2.14863837985337,1.43315159950096
92.5,0.142,0,3.5849812043506,-2.07237747651299,1.42766832286658
93,0.142,0,3.5950376395548,-1.99719223981226,1.43297969766089
93.5,0.142,0,3.60500807676328,-1.92337816060435,1.44418880533341
94,0.142,0,3.61445782084756,-1.84791585018091,1.44185376383542
94.5,0.142,0,3.62423701088084,-1.77324968499258,1.44655055272377
95,0.142,0,3.63393582470029,-1.69817698168507,1.44946209910086
95.5,0.142,0,3.64360009702405,-1.62427966143046,1.46079636293835
96,0.142,0,3.65301232149339,-1.54865198599795,1.46004479756658
96.5,0.142,0,3.66210087916863,-1.47346243406566,1.45827225972556
97,0.142,0,3.6715485453906,-1.39813786988594,1.45805318786061
97.5,0.142,0,3.68082932354259,-1.32303449905065,1.4568183694972
98,0.142,0,3.69033581277119,-1.24837153165749,1.45814293185889
98.5,0.142,0,3.69985082919973,-1.17358894828905,1.4596664324381
99,0.142,0,3.70949263224653,-1.0988286579043,1.46065093054005
99.5,0.142,0,3.71863314703385,-1.02210865260806,1.45287026148467
100,0.142,0,3.72801153561167,-0.946531798952534,1.45186928314147
100.5,0.142,0,3.73787051100125,-0.871202369306432,1.44960402747676
101,0.142,0,3.74720982950326,-0.797557744352512,1.45608975110282
101.5,0.142,0,3.75636263556094,-0.72267974404187,1.45764933024974
102,0.142,0,3.76616988368513,-0.647217858846971,1.45557955753465
102.5,0.142,0,3.77554299606413,-0.572404821488666,1.45417547601245
103,0.142,0,3.78568379504125,-0.497295437133804,1.45596998866935
103.5,0.142,0,3.79470928366923,-0.421172068355916,1.4482238622555
104,0.165,0.902,3.80560224884169,-0.347416483029309,1.5016440836115
104.5,0.142,0,3.80531558793945,-0.28115825432564,1.75698899577032
105,0.142,0,3.78846175227525,-0.208373869268306,1.81301601656739
105.5,0.142,0,3.77174599562791,-0.135024788648387,1.80578350859925
106,0.142,0,3.75385986464067,-0.060325084072106,1.81237811599078
106.5,0.142,0,3.73745327145245,0.0129447391557688,1.80705449931092
107,0.142,0,3.72007580102303,0.0862498322286977,1.80566771868508
107.5,0.142,0,3.70217324219011,0.160656781674094,1.80529743877662
108,0.142,0,3.68468736785875,0.234967849017785,1.80660781486647
108.5,0.142,0,3.66715712243255,0.309360358943699,1.80756439573841
109,0.142,0,3.64996161462421,0.382952584327434,1.8061966018545
109.5,0.142,0,3.63204049103232,0.45660216433739,1.80464428413379
110,0.142,0,3.61307122788103,0.530035525038026,1.79421937664468
110.5,0.142,0,3.59534705249503,0.603529447007586,1.79410367872604
111,0.142,0,3.57759601565522,0.677668518380331,1.7984926338003
111.5,0.142,0,3.55899963652296,0.7515693509906,1.79792465907112
112,0.142,0,3.54105576910032,0.824913529635896,1.79878180868132
112.5,0.142,0,3.52360176306434,0.899098020435733,1.80142682373043
113,0.142,0,3.50618990665321,0.972845080871396,1.80012482138585
113.5,0.142,0,3.48933543845288,1.04641570456794,1.80410369299959
114,0.142,0,3.47208676938014,1.12053517112556,1.80383221441496
114.5,0.142,0,3.45426754910181,1.19438184846731,1.8032717162547
115,0.142,0,3.43633105069323,1.26824146664861,1.80457806804274
115.5,0.142,0,3.41889497509723,1.34245093777852,1.807561881333
116,0.142,0,3.40156463465514,1.41595339708898,1.81121421512736
116.5,0.142,0,3.38377929447983,1.48982209154545,1.8108616111002
117,0.142,0,3.36568241789648,1.56394319053022,1.80916475540182
117.5,0.142,0,3.34710588572289,1.63845421714418,1.81071850922576
118,0.142,0,3.32904416340839,1.71264428444793,1.81117288654444
118.5,0.142,0,3.31166033059352,1.78634093330834,1.81143268164223
119,0.142,0,3.29364720311974,1.86006980768762,1.81314531477685
119.5,0.142,0,3.27596712553,1.93442740947845,1.80947064536888
120,0.142,0,3.26208728095675,2.01022864973741,1.84900135058356
120.5,0.142,0,3.24489086568801,2.08434572047636,1.85388019192789
121,0.142,0,3.22857120429041,2.15687680376656,1.86154018903804
121.5,0.142,0,3.21104348015344,2.2304895710425,1.86369452646284
122,0.142,0,3.19279751195619,2.30434592418981,1.85999577117006
122.5,0.142,0,3.17594490005431,2.37694505064898,1.8684632049755
123,0.142,0,3.15770019218135,2.45028686878041,1.8672315441846
123.5,0.142,0,3.13996833471385,2.52361747550682,1.86431684452385
124,0.142,0,3.12275251403689,2.59758453682625,1.8678951439274
124.5,0.142,0,3.10481672033455,2.67123039728124,1.86643358786628
125,0.142,0,3.08738209629679,2.74537457526479,1.86901578430141
125.5,0.142,0,3.06966898774116,2.81852504902866,1.86703164188789
126,0.142,0,3.05209474771446,2.89096859573136,1.86459231963898
126.5,0.142,0,3.03444211548827,2.96525256306047,1.85888943287996
127,0.142,0,3.01652788516976,3.03782031096701,1.86757039640557
127.5,0.142,0,2.99901751706431,3.11233210632317,1.85817030672652
128,0.165,0.902,2.97875419697987,3.18128528567047,2.04357246002018
128.5,0.165,0.902,2.94248309173145,3.23907248521296,2.35809860669587
129,0.142,0,2.89088071193279,3.28445288700119,2.62434734771896
129.5,0.142,0,2.82240240176893,3.32527361937088,2.64596803206329
130,0.142,0,2.75860657387474,3.36196895180217,2.59845282773742
130.5,0.142,0,2.69405913741866,3.40181991447728,2.58721712277842
131,0.165,0.902,2.63112389421924,3.43646919472224,2.76449596992712
131.5,0.142,0,2.56351457730268,3.45177425139459,3.05037971873781
132,0.142,0,2.49071656078927,3.4560346713705,3.10056796224561
132.5,0.142,0,2.41345495373431,3.45954833764093,3.08595881816762
133,0.142,0,2.3386543840603,3.46391105421742,3.10137502891636
133.5,0.142,0,2.26088859514146,3.46864853350898,3.08217856831989
134,0.165,0.902,2.19349588434968,3.46885965977288,-3.01411981006353
134.5,0.142,0,2.12493718812886,3.45230988820932,-2.82410335520622
135,0,0,2.07030612129296,3.43734597633353,-2.82268709226751
135.5,0,0,2.07127091327289,3.43672865152333,-2.81770274892355
136,0,0,2.06988918536809,3.43797133210461,-2.81391937473465
136.5,0,0,2.07032146844817,3.43789234838658,-2.80924517795022
137,0,0,2.07056324654307,3.43799986600796,-2.8126008227599
137.5,0,0,2.06975266282077,3.43762372425771,-2.810745368223
138,0,0,2.0721040506883,3.43836334042015,-2.81172764885963
138.5,0.142,0,2.05696132440265,3.43362452239938,-2.81274832281457
139,0.142,0,1.98873431297769,3.41289300994841,-2.81302376586495
139.5,0.142,0,1.91678424119519,3.39022518203507,-2.81118846527514
140,0.165,-1.003,1.84560656424284,3.3688078612846,-2.86585357547999
140.5,0.165,-1.003,1.78002693500411,3.35920148684081,3.10586747063265
141,0.142,0,1.70990439735616,3.36755109501903,2.93510454479587
141.5,0.142,0,1.63522383518283,3.38350617234971,2.94723128551456
142,0.142,0,1.56064926619461,3.39890152704872,2.93739091500794
142.5,0.142,0,1.48711939445357,3.41350700680933,2.94131161047091
143,0.142,0,1.4127821395013,3.42811512590681,2.93751928853889
143.5,0.142,0,1.33902635092348,3.44332285100642,2.94531249820291
144,0.142,0,1.26467492697853,3.45876588875469,2.94229294557595
144.5,0.142,0,1.19151495998297,3.47456344365148,2.95295843820403
145,0.142,0,1.11609531960434,3.48804441755384,2.94252681551904
145.5,0.142,0,1.04225958721871,3.50258032056645,2.94783725176091
146,0.142,0,0.968833965813881,3.5177528098832,2.92569357267955
146.5,0.165,0.902,0.896559856983304,3.5335588537519,3.05508240887345
147,0.165,0.902,0.83423184716359,3.53043050711781,-2.92346004288062
147.5,0.165,0.902,0.771428694009815,3.51032962127724,-2.6364444431061
148,0.142,0,0.716304407083778,3.46788457406523,-2.38859904543835
148.5,0.142,0,0.667354931830073,3.40890014384469,-2.39761730167415
149,0.142,0,0.612209198667783,3.35660398334304,-2.39182639409698
149.5,0.142,0,0.558312767889324,3.30207409330096,-2.39736974108878
150,0.142,0,0.506002860759368,3.24760653833271,-2.41787564896243
150.5,0.142,0,0.450218809824969,3.19533092101476,-2.39702831684769
151,0.142,0,0.392951389401199,3.14424229894857,-2.36907499932517
151.5,0.142,0,0.33965796664621,3.09114795428991,-2.37650825902596
152,0.142,0,0.286420387097964,3.0391584426556,-2.37005773994955
152.5,0.142,0,0.233132597186183,2.98699264483787,-2.37051382817658
153,0.142,0,0.179282677087284,2.93371402476471,-2.3670697982105
153.5,0.142,0,0.124590563037315,2.88084560617214,-2.37250955197312
154,0.142,0,0.0708047442609625,2.82575501084662,-2.36230550853823
154.5,0.142,0,0.0162950740780246,2.76849466678167,-2.37664234650801
155,0.165,0.902,-0.0327136682150566,2.72240810700884,-2.19991121922002
155.5,0.142,0,-0.0691445336106119,2.66909557940136,-1.87800468488418
156,0.142,0,-0.0957082682437289,2.59873668764703,-1.78729895881645
156.5,0.165,-1.003,-0.116597538677596,2.52866009709126,-1.87841099009648
157,0.165,-1.003,-0.145176812189105,2.47174052748596,-2.19509811158255
157.5,0.142,0,-0.194247544867165,2.42474083763576,-2.4393448343472
158,0.142,0,-0.256099292027828,2.38093436678167,-2.4674235282076
158.5,0.142,0,-0.31258339263082,2.33468265607745,-2.35749497587575
159,0.165,0.902,-0.365326950070704,2.29092362222118,-2.20526316409642
159.5,0.165,0.902,-0.416510681183138,2.24104775346315,-2.04552930653115
160,0.165,0.902,-0.444920635131821,2.1750702129935,-1.76981201884904
160.5,0.142,0,-0.453458981661723,2.10529747908843,-1.56100797466712
161,0.142,0,-0.458196746895845,2.0303417746555,-1.53623878920951
161.5,0.142,0,-0.459039489355737,1.953532534352,-1.54218793636883
162,0.142,0,-0.460633244629256,1.87642935705357,-1.54303741180524
162.5,0.142,0,-0.461709844129439,1.79977030912394,-1.54888271880037
163,0.142,0,-0.463259068856001,1.7225896968159,-1.54827678528113
163.5,0.142,0,-0.466029006125458,1.65056091783768,-1.56920009900906
164,0.142,0,-0.464993689807072,1.57634984158692,-1.60720618401547
164.5,0.142,0,-0.469463626492373,1.49795504291148,-1.57221181752951
165,0.165,0.902,-0.469260952819666,1.42552903353049,-1.54387698322761
165.5,0.142,0,-0.46706659211921,1.36101747808517,-1.19020742784002
166,0.142,0,-0.450405696649748,1.29549310439058,-1.01987329987943
166.5,0.142,0,-0.409058805871668,1.22389969213174,-1.11287357393607
167,0.142,0,-0.380221959579529,1.15430948575636,-1.10963010610985
167.5,0.142,0,-0.350799556066054,1.08451775779626,-1.11666747658111
168,0.142,0,-0.321778998616589,1.0139522938531,-1.11358264914202
168.5,0.142,0,-0.292334696766345,0.944374922964013,-1.12174477847038
169,0.142,0,-0.262554781794532,0.874038557271002,-1.12049053287215
169.5,0.142,0,-0.232887750083163,0.803838185828572,-1.12466915631976
170,0.142,0,-0.204727539834276,0.734093820048138,-1.11639515480178
170.5,0.142,0,-0.175243762466047,0.662614970946732,-1.11288066551179
171,0.142,0,-0.146245118917612,0.592126494954554,-1.11642062186493
171.5,0.142,0,-0.117268721965673,0.523212098612207,-1.11906561515021
172,0.142,0,-0.0876939224401329,0.453890156768503,-1.12622361072944
172.5,0.142,0,-0.0600583311410354,0.384546566299475,-1.11916929350935
173,0.142,0,-0.0313756157921973,0.314576808691138,-1.11254845311936
173.5,0.142,0,-0.00257159633279818,0.243525957961445,-1.10724576436569
174,0.142,0,0.0267802260910997,0.173011731528919,-1.10903035079683
174.5,0.142,0,0.0544303661223255,0.104017237066307,-1.10379710834691
175,0.142,0,0.0813861802002479,0.0350093911829379,-1.10324037330086
175.5,0.142,0,0.108744995755059,-0.0346453607812685,-1.08744648337058
176,0.142,0,0.138332805785614,-0.102644447966077,-1.1128048986852
176.5,0.165,0.902,0.168100371942213,-0.169595614296351,-1.02290288628107
177,0.165,0.902,0.207480190804059,-0.224301275465199,-0.723048696114269
177.5,0.142,0,0.263295242580563,-0.266910856894309,-0.499036857011792
178,0.142,0,0.329486532384545,-0.306168788903911,-0.489281030423605
178.5,0.142,0,0.394650207552011,-0.346367935511923,-0.493273044105694
179,0.142,0,0.460266171181264,-0.386170755381081,-0.494546810393221
179.5,0.142,0,0.525300480639531,-0.425538351067373,-0.491969620343639
180,0.142,0,0.590545258242063,-0.464418837493826,-0.49591119907663
180.5,0.142,0,0.655455408945843,-0.503469438315437,-0.493441817036075
181,0.142,0,0.720266925292114,-0.542215498291462,-0.499753146532111
181.5,0.142,0,0.783983196541396,-0.581886272171266,-0.489900161236687
182,0.142,0,0.84942796078645,-0.620797777286266,-0.506965023732803
182.5,0.165,0.902,0.91183903145996,-0.660845092293651,-0.443768661036685
183,0.142,0,0.973509776856161,-0.685303623376555,-0.255987762056042
183.5,0.142,0,1.04842754700444,-0.70342208647935,-0.264603177054841
184,0.142,0,1.11894154308848,-0.724997520237185,-0.23996809804091
184.5,0.142,0,1.1930173736941,-0.744430248411544,-0.240998943066053
185,0.142,0,1.26564472727798,-0.764433632390072,-0.23625621260673
185.5,0.142,0,1.33826046371874,-0.784387425668321,-0.240822772688709
186,0.142,0,1.41097042516337,-0.804318060988294,-0.23759780605036
186.5,0.142,0,1.48495214842278,-0.824411554934666,-0.242529569115671
187,0.142,0,1.55873338365623,-0.844643227749071,-0.246650988592306
187.5,0.142,0,1.63138146990492,-0.864013721971399,-0.25384312940546
188,0.142,0,1.70407777976452,-0.884078582575885,-0.259082646234999
188.5,0.142,0,1.7762418317846,-0.904156949764976,-0.262713107465212
189,0.142,0,1.84970751408974,-0.924977153713766,-0.263686874159479
189.5,0.142,0,1.9220199666239,-0.94613287676996,-0.261558776965771
190,0.142,0,1.99385380566248,-0.96642814803588,-0.255302753162646
190.5,0.142,0,2.06639375827331,-0.986969498956689,-0.262809499474606
191,0.142,0,2.13996474566927,-1.00819247732149,-0.258481803863875
191.5,0.142,0,2.21259164938479,-1.02906649168566,-0.260881694435438
192,0.142,0,2.28600734794324,-1.0498487404773,-0.251226789743416
192.5,0.165,-1.003,2.35413480626084,-1.07072949670814,-0.35542698490282
193,0.165,-1.003,2.41229512148713,-1.10228878866061,-0.663648961482671
193.5,0.165,-1.003,2.46179088276461,-1.15043956240012,-0.964240238264773
194,0.165,-1.003,2.49434486780758,-1.20981753221471,-1.28201492970919
194.5,0.142,0,2.5038560966926,-1.27890497097321,-1.4992753053559
195,0.142,0,2.50189455608244,-1.3551084706743,-1.50175386890467
195.5,0.142,0,2.5031011680395,-1.43089139960171,-1.50607828315634
196,0.142,0,2.50346193396153,-1.50666109763774,-1.50073390663544
196.5,0.142,0,2.50465659268443,-1.58227460750071,-1.50292400760985
197,0.142,0,2.5055858453831,-1.65805334594247,-1.50507542338651
197.5,0.142,0,2.50649518876161,-1.73414697732634,-1.50444088395084
198,0.142,0,2.5069666760841,-1.80977425955375,-1.50141947161471
198.5,0.142,0,2.50778492072219,-1.8852758611374,-1.49692575571263
199,0.142,0,2.50851643413034,-1.96083898350419,-1.49833029234481
199.5,0.142,0,2.50904446512921,-2.03639237274791,-1.49596072166895
200,0.142,0,2.50987880160479,-2.11241582034593,-1.49480380441297
200.5,0.142,0,2.51086660385769,-2.18842298920879,-1.49350254922738
201,0.142,0,2.51174320073104,-2.26341072115257,-1.49544725544424
201.5,0.142,0,2.51209633225376,-2.33919736317197,-1.497818890041
202,0.142,0,2.51265366522721,-2.41521692529665,-1.50060366775621
202.5,0.142,0,2.51286452062845,-2.49014654732818,-1.49904495679421
203,0.142,0,2.51345378199115,-2.56599960276761,-1.50352896608267
203.5,0.142,0,2.51378402448196,-2.64073537521684,-1.50596942129972
204,0.142,0,2.51521581683769,-2.71773010801093,-1.51161953852089
204.5,0.142,0,2.51547192999871,-2.7945969819855,-1.52010135436947
205,0.165,-1.003,2.51683781936675,-2.87086950599425,-1.54126612581435
205.5,0.165,-1.003,2.50925223760456,-2.93765676937443,-1.78004491759267
206,0.165,-1.003,2.48558956638925,-2.99655353116241,-2.10378781069713
206.5,0.165,-1.003,2.44631443440571,-3.0483735347763,-2.42543668339423
207,0.165,-1.003,2.38829736541495,-3.08475083594452,-2.70627932224057
207.5,0.165,-1.003,2.3240935693915,-3.10553374200617,-3.02761376891397
208,0.142,0,2.2556962708691,-3.10782109145647,3.05062928342706
208.5,0.142,0,2.17956032593072,-3.10118344177392,3.06779561088058
209,0.142,0,2.10439229868442,-3.09691522452829,3.06257054173353
209.5,0.142,0,2.02883065098871,-3.09156077096616,3.06945658410921
210,0.142,0,1.95306050865188,-3.08631262316152,3.06620335693672
210.5,0.142,0,1.87725106029586,-3.08109128296088,3.06971416357605
211,0.142,0,1.80175525601579,-3.0763623031629,3.06871162310588
211.5,0.142,0,1.72558554961599,-3.07091276592876,3.06749709439821
